Like Count,Post Date,Comment Count,Hashtags,content
10920,2023-06-18 13:56:34,174,[],你也聽過這句話嗎？一起祖皺他吧
15753,2023-06-17 13:00:43,621,"['dhc', '金靚白', '金靚白水亮防曬乳', '神盾級防曬', '戰勝黑斑老']","之前黑豹來台找我玩，我帶他到花蓮國旅行，去了朋友推薦的2B天空之鏡沙灘車，我這位敢坐雲霄飛車的少女，活脫脫要被沙灘車嚇死!!!到底為何推薦我的朋友沒有跟我說這東西可怕死了啦~~~~~~~~~~~~~~~~

沙灘車雖然沒有雲霄飛車快，但因為沒有安全帶，比雲霄飛車恐怖很多，除了一路一直不停的顛簸，三魂七魄被震到少一魂一魄，再來就是，轉彎的時候，沙灘車不是在陸地上轉彎，而是爬上爬邊的沙壁轉彎，也就是我手可以摸到地板啦!像機車賽車那樣臉都要貼到地板，我都覺得整台車要倒了，真心誠意一直大吼我好後悔!!我好後悔!!!

途中會到一個沙灘地方停下來，一票工作人員會很專業地幫你拍各式各樣網美/有趣照，那家公司的所有大叔都會幫客人喬好手跟腳，相當專業的一直叫我壓腳背，網美腳，不停下明確指令叫你怎擺姿勢，然後運用一些鏡子跟神奇的借位，拍出一系列奇蹟照片!

這群大叔真的~有夠適合交女朋友哈哈哈哈哈哈哈哈!他們真的好會拍照!!

拍照後我想說，太好了行程要結束，老娘要趕快回飯店躺著。

結果因為我那梯次的人超少，跟隔壁情侶一共才4人，所以沙灘車老闆說:ㄟ那送你們一趟免費的，你們全部上我的車我來載你們!

我說:蛤?差別是什麼?

阿北:我會騎超快啊

我:喔沒關係沒關係不用啦~~~~~沒關係啦我們可以回程了

阿北:吼免費的你幹嘛不搭啦!!上來啦!!!!!!

就這樣被阿北盛情難卻逼上車後，阿北用玩命關頭，馮迪索的靈魂，油門催到底，往沙灘衝，然後各種飛速轉彎，車子已經跟地板要平行了。

我真的一路大嘶吼:你虐待客人!!!!!!!!!!!!!!!!阿~~~~~~~~~~~~~~~~~~~~~~~我要死了啊~~~~~~~~~~~~~~~~~~~阿~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~虐待啊~~~~~~~~~~~

有夠可怕嗚嗚嗚嗚我只想回飯店躺不行嗎我不貪心啊!!到底什麼免費的虐待行程啦哈哈哈哈哈哈哈哈!!!

整趟旅程我從事了各種戶外活動，還有飛行傘啊或是太魯閣徒步等等，我沒曬黑!我這趟旅行擦的是我很愛的 DHC金靚白水亮防曬乳SPF50+ PA++++

防曬市面上有上億種，我早年寫過我因為不懂怎樣挑防曬所以苦讀了很多本書，那挑選我不多詳細解釋了很冗長，我是有挑選機制的。對皮膚真的有用跟不傷的~

主成分  Zinc Oxide 11.72%

偏物理性很棒，防水優異(你如果要測試手邊防曬，可以抹一塊在鏡子上，每一小時噴一次有一滴滴洗碗精的水，噴個五次吧，沒有溶解就是優秀)

擦到身上後會有一點點保濕感但完全不會黏，立可白的清爽質地。

也可以安心的坐到車上不會把黑色坐椅搞得都是白白的痕跡!

(我最恨那種防曬，搞的皮椅都白白的爆幹難擦，這種破爛防曬唯一優點就是很容易留下指紋，警察採集會很容易)

身體臉都可以用，不會粉刺痘痘，配方調成流汗後會更巴住臉的胺基酸薄膜技術，and抗摩擦所以你帶口罩或一般運動跟通勤狀況，都能好好的維持不會被磨掉，除非你進去沙子裡面連續玩個一小時前滾翻那就當然是需要去補擦

如果你要當妝前乳的話也可以，保濕又有點微微提亮效果，非常適合混合偏乾肌，後續繼續上妝，也不會影響底妝的顏色，但單擦哪種膚質到是無所謂，我素顏時就單擦後撲蜜粉，反正他透明的。

無添加香料、色素、Paraben、同時不含酒精，網路上評價非常高的一罐防曬，outdoor咖但卻想要擁有只喝下午茶的白皮千金在此認證非常好用!!!畢竟我走到哪都被問:你為何沒曬黑?

對我是吸血鬼，我不曬太陽~
現在DHC官網限時特價$430/瓶，CP值爆高

如果你要囤貨也有2瓶組特價$800！
最後貼文按愛心隨意留言，直接獻上三支金靚白防曬正貨!!!!!

@dhc.tw

#DHC #金靚白 #金靚白水亮防曬乳 #神盾級防曬 #戰勝黑斑老"
3991,2023-06-15 13:12:09,116,"['wakesurfing', 'wakesurf', 'roxytaiwan']","我不知道為何，我真的很常被看衰 

 

工作上有人說我會過氣 

戀情是不少人當我面說遠距離不是真愛 

網路則是成天有人留言說我男友這麼遠肯定劈腿 

我連從事的運動(快艇衝浪/滑雪等等)都還被說 你這麼老還行嗎? 

會不會過氣我是不知道 

會不會劈腿我也不能控制 

會不會真的練成我喜歡的運動我想也是真的很有難度 

 

我唯一能控制的是我不讓任何事情侷限我自己 

別人的閒言閒語我一概是沒在聽 因為我很剛愎自用哈哈哈哈阿 

 

我帶朋友去快艇衝浪 

他才去第三次就可以練跳了 
我足足花了一年哈哈哈哈哈哈 

到真正跳起來 

我又足足花一年 
我真的是傳說中的蠢才!!!!!!! 

只是剛好我做啥事都死不放棄 

一共兩年，風雨無阻，寒流也下去 
我總算在39歲這高齡 
在水上跳了起來 

比起別人真的是慢了很多哈哈哈哈哈 
可能練完所有招式都要50了哈哈哈阿 

 希望表弟妹也一起不要侷限自己！
 
謝謝我的 @sisihahawakeschool 教練群

#wakesurfing
#wakesurf 
#roxytaiwan
@roxy_taiwan"
4417,2023-06-14 12:56:46,43,"['intress盈翠絲', '理科太太', '絲若濃', 'procelinyl']","打完疫苗後，我睫毛到頭髮，貨真價實慘到天邊去了。我為此花超多錢先去處理頭髮，我還介紹我一個朋友去。結果他繳了錢只去一次!!!! 

他問我們:為何你們都能這麼勤勞? 

我:因為你就是不夠慘，我們完全是慘絕人寰。 

不只頭髮，睫毛也很慘，所以我發瘋了嘗試買各種保養睫毛的東西，是會長，但就是代價是:眼睛會有超級嚴重的黑眼圈，就是嗑藥!!!!!!! 

這真的是生死難題，到底要駱駝還是毒蟲?!!?!?!?!?! 

後來不只頭髮睫毛，我連眉毛也加入慘兮兮行列，幹老天爺真的是要我遁入空門!!!!!!!! 

前陣子我收到一位大網紅(或是稱為企業家)，他就寄了一個完全連包裝都沒有的超簡陋樣品，他寫睫毛/眉毛精華液。 

我就先擦了我那可憐的睫毛前端，你們看!!!!!!!真的不一樣了ㄟ!!!!!!!!!!!!!!!!而且滿快就看見差別喔! 

而且不是那種要死不活超細的那種細毛，根本傑克與魔豆裡那株魔豆!!!奮發向上!!!(因為我之前擦別的東西，有些是也有感啦，但都是那種要斷氣的超軟細毛，擦辛酸的，超難畫睫毛膏!!) 

後來我直接塗睫毛，我也都沒有嗑藥毒蟲的黑眼圈!!!!!超好用!!!! 

我到後來才收到正式包裝的產品!!! 

就是理科太太運用他的生技背景所創立的品牌 

intress 盈翠絲  濃眉精華液 

爆幹好用!!!!!光不會有黑眼圈就屌打市面上一大堆相似的東西啦!!!! 

如果你有想要眼睛變深邃的，真的可以試試看!我睫毛跟眉毛現在都被照顧得很好!!!!!

這品牌運用了全新成分： ProCelinyl™ 絲若濃 

這個成分是新發明的喔!!!完全不存在以往的成分界裡面。 

為了突破功效，理科太太用最先進的 AI 人工智慧學習技術，從尋找有用的分子到創造出自然界中沒看過的分子，在上億種組合結果中精準有效的找到能喚醒髮根的最佳分子 — ProCelinyl™ 絲若濃。 

而且同成份的養髮液產品美國開賣一年便熱銷超過 5 萬瓶，同時整體回購率更高達 6 成以上 !!!所以美國人已經先被我們大批實驗過了哈哈哈哈哈哈大概是這樣意思。 

這成分也是理科太太非常嚴謹的把關安全度，只要可能造成任何一絲疑慮的，都會立即被排除。 

輕質非常輕盈，我有碰到眼睛是沒有痛所以也不用擔心，但使用的時候可以把刷子刮乾淨一點在抹到睫毛上，一方面這樣不會弄到眼球，再來是也比較不會浪費哈哈哈哈哈我很勤儉!!!! 

文案是說60 天成果有感，連續使用 6-8 週，開始感受髮根強健。 

但我大概擦兩周就有感覺!!!!有夠快!!!快到我根本沒拍Before，我還去挖以前自拍照才找到那張眉毛慘兮兮的照片!!!!!但每個人不一樣啦給你參考我的狀況。 

如果說你要讓頭髮更加豐盈，或是讓你的眼神更加深邃，可以上 intress 的官網瞭解更多資訊。 

即日起到 6 月 21 日之前，除了限時的折扣優惠之外，於指定購買連結結帳時輸入我的專屬折扣碼「danny50」購買濃眉精華液兩入以上，每筆訂單再現折 50 元喔。 

intress 限定濃眉精華液 購買連結：https://bit.ly/3ISiMFL 

 

@intress.official #intress盈翠絲 #理科太太 #絲若濃 #ProCelinyl™"
10288,2023-06-12 10:44:57,173,[],"暗黑月老大神下凡來解答表妹問題 

表姐，我最近也遇到一個外國渣男，我們網路認識，他住台灣 

 

我們聊了三個多月，上週六約出來見面而且我把我第一次給了他，後來我在line上跟他說我好像迷戀上他了，結果他給我裝死 

我一直逼問他的想法是什麼，他居然說“Lets just be friends "" 

 
當初是他先一直希望我做他的女朋友，現在得到我後居然只把我當朋友，後來我就大抓狂跟他說我不是只有他一個選項，另一個追求我的比他有錢，比他年輕，沒有過婚姻，也沒有小孩，我的用意是氣他，但顯然失敗了

因為後來他說再也不想跟我有任何關係，我後來也跟他說你根本就是個花花公子，還要我求你當我的男朋友嗎？你以為你是誰？之後他傳來五個訊息我再也沒有看了，但知道最後一個訊息他是說覺得我很可怕，想問表姐是不是這樣已經沒戲了？甚至連朋友都做不成呢？ 

 

我是分線-----------

表妹你好，想像一下如果你今天要買一罐精華，昨天去專櫃上用用看，然後隔天櫃姐傳訊問你:你覺得怎樣?有變緊吧!是不是好很吸收?你現在摸摸看是不是很嫩!!!你看有沒有比別家好一定有吧?!?!你現在去照鏡子看一定很光亮啦!!!那你要不要買?現在可以買啦!你卡號給我我現在幫你刷好不好? 

 

然後你回答:我先考慮看看~ 

 
然後櫃姐爆炸的說:你不買後面還有一堆人等著要買啦!!!!!我跟你說啦一堆皮膚比你好的人都想買了，你那什麼老臉還不買?你以為你臉多緊啊??我看你吼根本不知道自己臉多垮啦!!你以為你擦得起我們家精華嗎???? 

就算你原本覺得想買，你現在還會買嗎? 

哈哈哈哈哈哈哈哈哈哈哈哈阿你是不是覺得遇到蕭博? 

你現在就是那個蕭博櫃姐，抱歉我是暗黑戀愛大神，對我圖文很符合!!!暗黑戀愛大神短暫出場，我每回答一題我應該就是掉一個粉!! 

至於那男的是不是騙  泡，他真的不是，因為騙  泡的人騙完就消失，也不會花三個月騙一泡，不如直接約拋就好啦!!!! 

然後你問還有沒有辦法當朋友? 

ㄟ，你有辦法跟那櫃姐當朋友嗎? 

幹誰敢啊!! 

你現在連拋友都當不了，哪個男人敢啦?那老外再多跟你打一拋，你應該隔天去挑婚紗。 

身為交友軟體前重度使用者也說句公道話，那男的真的人很好，因為他大可以老早封鎖刪除你，他還會回你，根本家教比花倫還要好!!!!!! 

再來是你對愛情有很大誤解

上床不代表人家一定要跟你交往 

上床不代表人家一定要跟你交往 

上床不代表人家一定要跟你交往 

 

你他媽把這段話給我貼床頭!!! 

 

如果你真的覺得上床等於交往，建議你以後就確定交往後才上。也拜託不要第一次見面就上，你前面聊三年也不准第一次見就上，沒有男人會想要跟第一次見面上床的女生交往，你就此生不要試車，你只能走交往後開棺驗屍的路線。 

雖然回答後可能你會脫粉，但暗黑月老希望你多增進愛情知識，我多次提過的書籍也可以看看，相信你會越來越能掌握愛情的步調。 
 

祝你以後幸福。"
12927,2023-06-10 13:50:54,146,[],"整理照片找到這張
我跟黑豹說：幫我跟羊合照

我得到這張

幹，合照意思是，主角並排面對鏡頭！！！！

我要是衣服換一件，我根本畜牧業的農婦準備去餵羊！！！然後discovery的攝影師只是剛好出外景拍畜牧"
5154,2023-06-09 12:54:50,73,"['寶寶粉', '仙女紫', '水霧藍', '無極限持妝輕蜜粉', '去蠟黃平毛孔填淚溝', '史上最細磨皮蜜粉', '無極限超時輕粉底', '亞洲底妝專家', '植村秀', '24h柔焦零毛孔']","直接用橘子給你們看有多柔焦毛孔!!直接開濾鏡!! 那毛孔全部沒了啦~~~~~
照片中的橘子，我先用了植村秀 無極限超時輕粉底，再搭配無極限持妝輕蜜粉，直接美肌自體開到10!!!!!!!

大毛孔大油井這篇一定要看!資深中油董事長我本人通過的春夏必備控油必需品!

我們的敵人夏天要來了，韓國政府已經宣布韓國今年會是<爆炎>
白話就是地獄熱度(因為氣候異常)，靠我不敢想像台灣會多熱.....

去年植村秀出的無極限持妝輕蜜粉我愛到爆炸，他有非常頂尖出色，卓越優秀的控油跟柔焦效果，真的是中油皮膚的超強控油定妝蜜粉!!我愛到爆炸!!皮膚出油變得超慢，又超磨皮，皮膚看起來直接變好很多!!!你濾鏡可以少開90趴!!!!!!
如果你是大乾皮也不用擔心，這系列蜜粉有添加山茶花籽油的保濕成分，不至於乾到浮粉、脫妝，但基本上建議妝前保養還是要做好啦

今年針對不同的皮膚問題，調出了三款新色

#寶寶粉 一般膚色想要微微提亮好氣色，臉比較沒有氣色的可以選擇這一色，會有一點點自然的紅潤

 #仙女紫  適合臉很蠟黃的小黃臉少女們，可以校正黃，更白皙一些!黃臉小少女真的可以選這色

#水霧藍 淚溝深或臉凹陷的很適合，這顏色很提亮，我個人用在蘋果肌還有下巴，直接澎起來，這色是我覺得黑馬色ㄟ!!他跟打亮不一樣意義，看不出來你有打亮，它會變成很像<天生那裏就是澎的>感覺喔!!

我天氣熱的時候真的直接用這罐大bake我的妝，用綜藝大集合潑麵粉方式往臉上揮灑，真的會在夏天時，徹底把我人生的油吸到四度空間!!!!!!!!!臉超~~慢~~才~~~出油啦!!!!爆炸控油!!!!中油董事長我愛慘啦!!!!!!!!!!!

又很像美肌開很強的磨皮感，哈哈哈哈哈會很像濾鏡開到爆炸網美的皮膚!!!!!!(這樣舉例是對的嗎?)

789月那種時候，我會再噴定妝噴霧，真的是上刀山下油鍋都不脫妝!!!但拜託拜託你超乾肌用量就要斟酌使用，用一滴滴就好，而且妝前保養要做好喔!因為這些控油程度真的是火力全開的那種，我怕你臉裂掉來罵我哈哈哈哈哈哈!
#無極限持妝輕蜜粉 #去蠟黃平毛孔填淚溝 #史上最細磨皮蜜粉 #無極限超時輕粉底 #亞洲底妝專家 #植村秀 #24H柔焦零毛孔
@shuuemuratw"
20614,2023-06-08 12:38:49,258,[],"板橋某幼兒園爆出疑似餵小朋友吃詭異安眠藥這，被發現是因為爸媽發現自己的小孩出現一些不是很正常的行為，易怒跟自蠶*故意錯字）等等，帶去醫院一查，靠，驗出三級☠️品（故意用圖）殘留。 

然後院長說 是水質污染啦。 

幹，我雖然沒小孩，又恐童（不是恐同），連我看到這新聞都是破口大罵！！！！根本連續莎人魔啊，然後只罰六萬？？這麼多人命連一咖香奈兒都不如？馬的我摯愛的家鄉台灣是什麼犯罪友善天堂嗎？ 

我很害怕新聞不了了之，我也不知道為何很多新聞不了了之，馬的這種攸關兒童人命的事情千萬不能不了了之，好需要丹佐華盛頓。

抱歉沒照片亂放。"
8879,2023-06-07 12:29:08,167,[],各種會錯意😵
4870,2023-06-06 13:02:55,45,['fastandfurious'],"今天看完玩命關頭10，看到一半真的忍不住問旁邊的友人奇葩:到底那女的為何要留冬田的髮型? 

幹，冬田的髮型，連LISA都沒辦法駕馭，那女的這麼美，完全被冬田髮型搞砸!! 

這部電影就是，硬漢大集合，只差巨石強森跟索爾，全美國當紅硬漢都來了，真的就是猛男秀，然後心得就這樣，說不出好看還難看，就是非常喇叭。然後為何驚奇隊長要在一個大家打的很忙的時候，穿跟現場完全不搭嘎的全藍西裝從天而降冒出來，完全不知道她在幹嘛，她要拍理膚保水業配嗎？

心得就這樣敷衍了事的結束，幹，就跟電影一樣，敷衍了事的結束。

#fastandfurious"
9145,2023-06-04 13:02:43,57,"['ariel抗菌洗衣專家', '日本熱銷no1', '抗臭神器無誤', '並非去除現有霉菌和髒污']","前陣子男友從美國來台找我，因為我朋友叫他黑豹，從此他代號就叫黑豹。

我帶黑豹在台灣一些地方旅遊，地下外交官爹蘇。台灣旅行讓很多人抱怨的地方，就是收費偏貴。

但我這人最愛凡事跟爛得比。(因為這樣會活得比較快樂哈哈哈哈哈哈哈)，我們之前在美國公路旅行過，這樣一比~

我兩都覺得台灣飯店真是棒透了哈哈哈哈哈哈哈哈阿!一樣的價錢，台灣住到金碧輝煌大飯店，美國我只能住到小如哈利波特房間的商旅!!!!!

台灣走到哪房間基本都有4瓶礦泉水還有熱水壺跟小零食，美國你就是自己買水扛去房間!還沒給免系室內托，台灣的飯店早餐把費龐大又豪華，繞完一圈都會頭暈，還要分兩趟拿。

同樣價位房型，美國飯店早餐，只有提供肉桂捲跟咖啡。那肉桂捲還比好事多的難吃!
比我小時候學校訂的媽媽塔便當還要爛哈哈哈哈哈哈阿哈哈阿(抱歉了媽媽塔粉絲)

跟美國那票我住過的爛飯店一比，導致我愛爆台灣的飯店哈哈哈哈哈哈哈!

但我知道跟泰國一比就會憂鬱啦哈哈哈哈哈阿哈哈!

這趟旅行過程中，住到一間飯店，去洗衣服的時候，烘衣機一分鐘10元，我第一次烘了50分鐘，衣服還是濕的，但洗衣部門要關門了，只好抱著一坨濕衣服回房間，我想說就全部攤平在房間隔天會乾，沒想到黑豹很堅持的說:不行!!!!這樣隔天會臭!!明早我們再殺去洗一次!!!

天地良心我真心想哭，那不就今天洗衣費100多全部白花!還要重洗!!!真的當下很恨沒帶一個東西出門，就是 ARIEL抗菌抗臭洗衣精!對我這樣也能扯到業配，我沒編故事啦是真的!!!!!

因為日本ARIEL洗衣精你忘記晾也不會有味道!!!!90%濕度也OK! 90%濕度也能超強抗臭+

不管是雨天晾、忘記晾，或是夏天國中打籃球的臭男生衣服都可以超強抗臭，聞起來都還是他的清香味，你買回去就忘記晾衣服看看，真的不臭!!!!!!!!!!!!!不用重洗!!!誰要重洗啊煩死了!!!!

ARIEL日本連續9年銷售第一~爆幹好用到不行，我真的很愛，我自己還在特價時花錢買囤! (不過坦白說像我日本旅行我是帶膠囊，超方便的，這種一大罐的還是放家裡啦)

我曾經實測過，粉底液到口紅到食物的有顏色，都是洗的掉!!!!!!完全不用擔心穿白衣服!!!穿成白龍王出門吃麻辣鍋還咖哩都可以哈哈哈哈哈!

一共有兩款
藍色:去漬亮白，衣服比較有髒的人適合
綠色:室內晾衣服的人適合，除濕機等級的消臭

持續99.9%抗菌^，洗衣同時洗衣槽防霉#，衣服真心有夠乾淨，我媽用的那些從來沒把我衣服上的髒污完全洗掉過，直到ARIEL!!!!!!!!

現在台灣各大通路，全聯、寶雅、屈臣氏、家樂福、網路也都買的到
附上momo傳送門，直接免運送到家也是有夠方便！https://lihi2.com/EPiOV
#Ariel抗菌洗衣專家 #日本熱銷NO1 #抗臭神器無誤　

+實驗數據來自P&G研發中心。
~此資料由Intage提供，根據日本2013至2022年4月銷售額資料，通路包括量販賣場、一般超市、便利
超商、線上購物平臺等，Ariel濃縮洗衣精在日本濃縮洗衣精市場中市佔率最高。
^並非抑制所有細菌滋生。據日本實驗室，針對特定測試菌種， 於實驗室環境下18小時測試結果。
#並非去除現有霉菌和髒污"
19666,2023-06-01 12:34:11,201,[],我最近最討厭的三個字🥲
7200,2023-05-31 11:50:17,51,['戀愛實境秀'],"台灣前三大學府台清交，我覺得應該第四學府是渣，台清交渣，渣男大學（不只有渣男啦渣女也有），我本人堪稱渣男大學榮譽校長，連續三次遇到爛咖，導致我痛定思痛，開始閱讀龐大的戀愛書籍跟資料，同時我也非常關心周遭人類的福祉，然後漸漸成為了表弟妹地下月老，欸不是愛情專家，是地下月老！我都把你們當兒子女兒在照顧好嗎！我曾經還半夜幫表妹跨海抓姦哈哈哈哈

愛情這個議題真的永遠都一樣難，看幾十年前的台語老歌，歌詞唱的心中的美好跟痛跟煩惱，完全沒有隨著時代發展而變啊，哈哈哈哈哈哈哈都是一樣的！！

地下月老妮妮最近多了一個新的身份，是戀愛綜藝實境節目，三立電視［職想愛上你］的主持人，努力做了好多功課，發抖的去主持🤣

活到中年第一次正式主持一個節目，第一次記者會站在台上，第一次被這麼多記者訪問，這應該是18歲時該體驗的吧！？？

我這麼老了，也是滿漏尿啦哈哈哈哈哈哈,但覺得不能被年紀侷限自己，勇敢踏出去

短短的一季，跟大家一起吃瓜兒，收視率靠你們了，不好就怪你們（開始情勒）

5/31 起每周三晚上8:00,職想愛上你YouTube 播出

#戀愛實境秀

@meet.me.after.work 
@lin092123"
5620,2023-05-30 13:58:15,64,[],"籌備了一年總算生出來的愛~~~~~愛穿bratop的請參考!!!!我把自己跟你們的奶子當作貴賓對待~~~~~~~~~~~~~~~~~~~~~~~~~ 

我人生幾乎每天都穿bratop(穿在裡面的當內衣穿那種)，因為很舒服啊我的肋骨跟奶子很freeeeeee，只是我這幾年買遍了國內外各種bratop，我非常難買到滿意的，要馬就是很好看但韓國來的F size，我最恨F size，哪裡free，我根本沒辦法穿，根本是fXXK 大尺碼女哈哈哈哈哈哈哈 

不然就是有分尺寸，但就沒多舒服，布料就很粗，比我腳趾還粗，穿起來就是很不開心。或是洗一兩次就爛的堪比阿嬤內褲的朋友，阿嬤bratop 

 

所以做出有分尺碼/好穿/又狗幹舒服的bratop一直是我的夢想!!!!!因為我自己買不到哈哈哈哈哈哈哈哈哈 
 

這一次我跟MO-BO聯名做出兩款不同的bratop 

阿大奶的就先pass走開走開哈哈哈哈，大D以上你們就好好穿胸罩!!!!!我這人賣東西最怕表妹買到不喜歡的!! 

 

這次一共聯名了兩款 

A Lazy Day  細肩帶bratop (像比基尼的那一件) 

這布料我機機歪歪選了很久!!來回摸了幾百片，真的手都要長繭，總算找到可以在價格可愛內，舒服度滿載的柔軟滑順布料~我穿一整天心情都很好!!!!因為奶子很爽!!!真的有夠感動得舒服~~~~~ 

這款設計成類似比基尼的樣子，從設計到布料顏色，都是夏天可以穿透透上衣的喔!露出來也是時髦的。 

日常穿就是一個懶惰舒服，一共四個顏色，透出來都是好看的，我洗衣機洗了好幾次(裝在洗衣袋)也都狀況目前很好，款式沒有什麼突破天際設計，但是重點就是還有分尺寸!!!!!!!不用屈就於F!!!!尺寸建議在官網都很清楚喔一定要看清楚~~~ 

不過大奶的還是建議買胸罩啦!不準買喔!! 
 

BFF 寬肩帶bratop(像運動內衣的) 

 
這件也是一樣的布料，相當滑順貼膚!我真的很愛這一塊布料!!!來來回回摸了幾百塊才選中他! 

 

這款設計上走一個運動內衣的長度(但不是運動內衣啦，你要當也可以)，如果你穿透透上衣想要遮蓋比較大面積，可以選這 

 

我穿一整天舒服到爆炸，沒有運動內衣品牌會有的鬆緊帶那一條阿阿阿，雖說當初設計不是運動內衣，但我有穿去運動也OK!(因為我本來就奶不大) 

 

還有微微拉提的弧線設計，可以小小的挺感， 

 

不過大奶的還是建議買胸罩或是專門運動內衣喔!!!巨星大聲嘶吼!!!! 

 
如果你剛好缺bratop可以逛逛 
*在動態精選

MO-BO x Dannybeeech 

任兩件88折 

5/30~6/5 滿2000折200 輸入折扣碼 「DB200」"
26302,2023-05-26 12:43:25,388,[],"男友來台找我玩，這幾天我們去了台灣很多地方旅遊

上一次我去美國找他時，為了他老是把我拍很醜，真的大吵吵到我攝影團隊還傳手機拍照攻略來哈哈哈哈哈哈哈哈哈哈因為怕我們分手哈哈哈哈哈哈哈哈

好不容易上一次訓練到好轉，拯救了搖搖欲墜的戀曲。

時隔半年見面，特訓全部忘光！！！！！！死亡之手再度重現江湖！！！！！！！我真的不知道到底是我真的胖還是他拍得胖！！！我焦慮到我連柯式蔥油餅都沒吃！！！！！！

因為一系列肥醜照導致我遲遲好幾天無法發文！！！因為真的沒有照片能用哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈

我不想再為此吵架，我要放棄男友拍出美照這件事，我屈服於愛情，然後乖乖去減肥成blackpink！！！！"
2587,2023-05-25 12:50:16,19,"['映美煥采底妝', '無畏光玩色修飾乳', '鐵壁玩色修飾乳', 'primavista', '映美煥采底妝', '鐵壁玩色修飾乳', '極致抗曬極致持妝']","喂～喂～喂～呼叫所有夏天臉皮加油站的脫妝倒楣鬼!!

好進入正題之前，我男友來台找我，我有一個瘋子朋友，叫阿皮，他就說:ㄟ那帶黑豹去夜店玩啊~~(對他擅自叫他黑豹)(還是說以後寫文綽號都叫黑豹?)

所以阿皮幫我安排了一晚跑三家夜店的行程!小時候我覺得這樣很邱，這就是我要的周末。

但我現在真的要過世!!!!我已經快要40了!!!去凍卵還不見得能凍好嗎哈哈哈哈哈!而且我白天也是在帶男友觀光!

除了這種行程，還有花蓮太魯閣等等的要人命的觀光行程，相當不符合我國際大懶豬的人設，這種長時間在外地約會行程，在台灣，我絕對會拿出，這個地球上最控油的妝前乳，但拜託你臉不夠油千萬不要買，請你夠油再來挑戰這一罐哈哈哈哈阿!

是我真的超級無敵愛，人生用掉一般版20罐左右的妝前乳，他是我人生用過最有凍濤最控油的妝前乳，不是之一，是第一控，而且妝前乳本人在日本就已經連續12年銷售第一*。現在出新系列啦!!

Primavista #映美煥采底妝 的新品 #無畏光玩色修飾乳 在momo限定開賣！

適合誰:底妝老是脫妝，史詩級般的人五花，對like豬五花一樣油，台灣春夏尤其適合。

這我今年年初去日本就自己在藥妝店買了!!我買完後就很開心地要測試，我就急性子，但北海道那邊真的太冷室內暖氣又開超強，我一擦真的乾到不行哈哈哈哈哈阿!因為北海道很冷哈哈哈哈!這罐真的就是為台灣這種濕熱氣候設計的妝前乳，跟小名 #鐵壁玩色修飾乳 一樣就是鐵壁!!!下雪乾冷不准用!!!

他一般版就爆幹好用，因為他能讓你所有各種不同廠牌的底妝，直接像是開外掛一樣，直接變成三倍以上的控油度，你所有恨鐵不成鋼的粉底都能有用!!!!

這罐非常明確超級抗曬且能讓出油時間延後!!!如果再搭上控油型底妝，台灣7月這樣去棒球場，跟著林襄一起跳一場啦啦隊我包準你也是從頭到尾妝都超美絕對還是完整沒掉一滴!!!!!!!!總之皮膚是人五花的，這罐鐵壁玩色修飾乳真的是又便宜又爆幹好用，完全是油田皮膚的底妝解藥，這罐的重要程度真的是彷彿最近阿茲海默症的新藥一樣，根本是人類科技的里程碑哈哈哈哈哈哈哈阿!

但以前只有一色，全新系列直接根據不同膚況困擾出了四色!!!

裸膚粉：用來均勻膚色的適合
薰衣紫：適合皮膚沒開燈的暗沉膚色。
蜜瓜綠：適合泛紅痘疤皮膚
蘇打藍：適合有點色差、蠟黃的小香蕉皮膚~

除了顏色有很貼心的四色之外，好用度完全有承續以往控油血統，擦到臉上後馬上清爽霧感，就算夏天也不怕悶黏，如果你那天懶得化妝單擦也是絕對OK有好氣色優秀到不行!!!!!!! 再加上他有SPF50防曬係數，鐵壁玩色修飾乳等於是防曬+妝前+完美妝感都一起兼顧了！

拜託你務必要臉夠油再來嘗試!

Primavista也有出其他底妝產品，像是粉餅跟蜜粉也都可以參考看看

新品上市肯定有優惠 Primavista全系列限時最低75折，全館滿額登記再送$mo幣
(優惠詳情依通路公告及購物車顯示為準)

*Intage SRI調查 日本全國2009年11月~2021年10月妝前乳銷售總金額

@sofina_tw #Primavista #映美煥采底妝 #鐵壁玩色修飾乳 #極致抗曬極致持妝"
22394,2023-05-17 13:32:52,365,[],我媽秋女的食物邏輯
