Like Count,Post Date,Comment Count,Hashtags,content
4691,2023-11-08 09:55:30,37,[],"30度穿這樣
我先原地熱死🫠🫠🫠
（請看最後一個影片）
誰知道11月了還會這麼熱啦！
我已經先準備好過冬要穿的衣服了捏

這件奶茶色鋪棉外套可愛到不行
穿起來秒變溫柔小姐姐
和身上的燕麥色針織套裝好搭💕

全身都是 @healertw 的"
5972,2023-11-06 10:20:00,48,"['fitflop', 'fitfloptaiwan']","上個禮拜去爬合歡主峰時
我發現自己體力變好了
因為第一次爬的時候氣喘吁吁
但這次爬變得超容易
我把體力變好的原因歸功於我平常有在散步減肥
我每天都會走超過一萬步
這是最容易的減肥方法
隨便去公園繞個幾圈
或是逛街也是個好方法
（女生逛起街來完全不會累😆）

因為我每天都會走很多路
所以平常穿的鞋子都要超級好走才行
像FitFlop的鞋就是好走到爆！
五六年前我就買過他們的鞋
雖然乍看之下好像很貴
但其實只要買經典款就可以穿好幾年
是很好的投資
非常適合需要久站或走很多路的人

像我腳上的這雙全新F-MODE絨面厚底短靴穿起來也很舒服
搭配經典三密度微搖板中底科技
穿脫也很方便
因為太好穿太實穿了
所以我會帶去瑞典😍

大家可以趁週年慶的時候逛逛
全館新品85折哦！
 
線上通路:官網/MOMO/YAHOO/PChome/Shopee/東森購物/Pinkoi

#fitflop #fitfloptaiwan"
7330,2023-11-04 15:30:42,139,[],"自從我開始接觸冥想以後
身體感官變得很靈敏
起初我是蠻害怕的
因為我變得有點「不正常」
例如
去爬山的時候能感覺到山的能量、
朋友分享她生子的喜悅時
我也能感受到她的幸福
不止是替她開心
而是她的喜悅滿溢在我全身
我可以感動到流淚

但相對的
我也能感覺到令我不舒服的事情
例如去動物園可以讓我感受到動物的痛苦
不只是覺得他們可憐
而是那種痛苦像住進我的身體一樣
影響我非常久

又或是看到流浪漢會想要送他手機、機車
覺得這樣能讓他擺脫流浪的生活

又或是看到年紀大的ubereats司機
手抖著拿給我食物時
我會給他很多小費
然後回家偷偷哭以及思考貧富差距的問題

或是親戚家被拴在騎樓的老狗也能讓我心痛
不只是單單同情
是完全接收到牠的情緒

對於自己這些有點反常的行為我真的頗擔心的
我像是一個接收器一樣接收到了以前沒收過的東西

著急地在網上搜尋
找到了解釋
這也許就是共感人的一種

朋友則是說
我這樣搬回瑞典剛好
可以好好修習心性
才能以正面的方式接收和處理這些感覺

想問問也有人有這樣的經驗嗎？
請和我分享一下
讓我覺得我不是個怪咖
（不可能要變成仙姑了吧😂）"
2460,2023-11-03 11:31:20,54,"['diorbeauty', 'dreamlndior', 'diorholiday']","大家有發現今年銀色眼影很流行嗎？
各個牌子都推出銀色的眼影
我也挑戰自己來試試
迪奧經典五色眼影 night walk星夜小徑
真的跟平常的暖色調眼影完全不一樣
畫起來有種很酷、派對感滿滿的感覺
其實畫上這盤眼影
更大的是心靈的衝擊
走出自己的舒適圈
嘗試以前不敢嘗試的
本來以為自己絕對不行
但其實可以的
只是自己限制了自己
沒想到一盤眼影能帶給我這麼多感悟
這種感覺真的很神奇
我想這就是化妝的魔力吧
可以讓自己變成一個不一樣的人
這次搭配了兩支唇膏
一個是Dior最經典的藍星唇膏999特霧正紅
豔麗的霧面大紅色，很顯白
另一支我擦上 迪奧超完美晶緻唇露 杜樂麗花園限量版833迷炫臻果
帶有亮片紅棕色
擦起來很酷很有神秘感，喜歡🥰🥰
腮紅搭配的是迪奧超完美亮妍腮紅 杜樂麗花園限量版 211
這個顏色很少見我很愛！
介於黃色和杏色間
很好駕馭
擦起來不會太成熟也不會太裝嫩

是個很特別、很值得收的顏色！

迪奧這系列的聖誕限量彩妝
還有一個超值得收藏的「迪奧藍星唇膏金燦手拿包」
裡面有4支藍星唇膏
全都是最熱賣的明星色號
包包實品也很美
很適合年底的各種節日和聚會✨
連我手上擦的都是這次的聖誕限量系列
迪奧亮彩指甲油 209
顏色擦起來超好看！
很時尚又很有Y2K的感覺
大家可以去店裡逛逛哦
這次聖誕系列超美的

@DiorBeauty 
#DiorBeauty #DreamlnDior #DiorHoliday"
2230,2023-11-02 14:00:00,22,"['潘婷', '爆水膠囊']","在韓國的時候
發現最近好流行長直髮
好多韓妞都留這種髮型
而且他們用這個髮型看起來好年輕
完全沒有國文老師的那種嚴肅感
因為他們的髮質都誇張好！
像瀑布一樣 還會反光！！！
 
這完全激起了我的勝負欲
回到飯店狂用潘婷的爆水膠囊髮膜
跟韓妞們拼了！
 
潘婷的爆水膠囊髮膜真的超讚
一顆小小的方便攜帶，出國都會帶上它
我的頭髮是比較容易乾又毛躁
它用完頭髮變得超滑順，效果能維持2-3天
而且也不用擔心頭髮會變得油油塌塌的
尤其是我有染髮，髮尾常常乾燥粗糙
所以我最喜歡橘色密集修護款
非常適合頭髮很乾燥、沒有光澤的受損髮質
 
如果是油頭人也不用擔心
潘婷還有藍色輕盈款
適合油性髮質
用了也不用擔心太過滋潤頭髮大出油！
 
如果是有漂髮、頭髮易斷的人
就可以選粉色防斷款

momo雙11限時優惠中 趁現在快囤貨
64顆爆殺47折起
大家可以選自己適合的款式來用用看🥰👍🏻

#潘婷 #爆水膠囊
@Pantene_tw

*實際價錢請以賣場/通路當時的售價為準"
12556,2023-11-01 13:19:34,37,[],"一個月內去了兩次韓國、一次京都
最後再抽空回埔里看阿嬤
阿嬤今天臉臭因為她覺得自己的髮型很醜
果然女人不管到幾歲還是很在意自己的外表😂"
2879,2023-10-31 14:00:00,19,"['美國fab', 'sos燕麥保濕霜', '敏感肌也適用']","這是我近期用過最好用的高cp值乳霜
一瓶不到$500
可以理解為什麼在歐美它這麼紅
保濕修護穩膚一瓶三效！！
SOS燕麥保濕霜沒用過的人一定要用用看!
真的沒有缺點欸

因為我是敏感肌
換季肌膚會不穩定、太乾會脫皮
有時用到刺激的保養品也會脫皮泛紅*
這時候就很適合擦SOS燕麥保濕霜
北美燕麥萃取可以修護受損的肌膚屏障
擦了很舒服、不會刺痛
（打完雷射後也能用！）

我也很喜歡它的質地
夠保濕且完全不會油膩！
是很細緻像舒芙蕾的乳霜
擦在臉上很舒服😌
無論是日常薄擦跟肌膚不穩厚敷舒緩都可以用
全系列產品都是純淨配方、無酒精無香料
敏感肌和醫美術後都可以用

這是我這一年來用到最愛的開架乳霜
很推薦你們試試
可以趁現在momo有雙11優惠時入手🔥
除了下殺折扣之外，指定下單還送旅行組!!
記得鎖定我的限動，才不會錯過更多優惠！

@firstaidbeauty #美國FAB #SOS燕麥保濕霜 #敏感肌也適用

*指因肌膚屏障受損引起的泛紅、乾燥、脫皮、暗沉、粗糙等問題 
‘售價、優惠由通路自行決定"
6847,2023-10-30 13:09:37,30,[],"首爾最喜歡的地方應該就是三清洞了吧
剛好銀杏變黃
好浪漫啊
很悠閒而且有好多咖啡廳
走在路上就像拍韓劇一樣😆"
9055,2023-10-29 12:48:46,21,[],"和國中同學一起去爬合歡主峰
一開始有好天氣
登頂的時候是白牆
下山的時候開始下雨🌧️
這個運氣😆😆😆

第二次爬合歡主峰
依舊是白牆一片😆

一轉眼竟然已經認識20年了
真的好可怕
都已經變成叔叔阿姨的年紀了
希望大家都可以健健康康
每年身體都越來越好
身輕如燕地爬合歡主峰🥰🥰🥰"
8832,2023-10-28 13:05:46,61,[],"聽說韓國人超愛喝冰美式
連大冬天都會喝
所以我點了一杯來喝喝看
結果
超苦！
就是黑黑苦苦的冰水🤣🤣🤣

不過到後面等冰塊融化就比較好喝了
到底是工作壓力多大才要靠冰美式續命啊😂"
3289,2023-10-27 10:00:00,21,"['takami', 'takamitw', '角質道小藍瓶', '角質道肌亮露', '角質道氣墊潔顏乳', '角質道三步驟']","之前去日本逛街的時候
看到美妝店門口C位擺著一堆藍藍的瓶子
還有各種No.1標語
當時還很好奇這到底是什麼
查了一下發現是日本女性很愛的牌子
而且是被瘋狂回購的那種賣很好
好險現在台灣也進了
TAKAMI 角質道小藍瓶
 
身為保養品白老鼠的我
就先幫各位試試
（您的保養白老鼠查查已上線）
 
一開始用的時候真的很疑惑🤔❓
這真的不是水嗎？
質地真的跟水一樣
無色無味
讓我忍不住去查這到底是什麼？
 
TAKAMI是皮膚科醫生HIROSHI TAKAMI
專為肌膚問題所研發
以「護養角質」全新的保養哲學
取代傳統的「去角質」保養觀念
幫助肌膚角質自主汰舊煥新
減少摩擦造成的肌膚傷害
 
所以角質道小藍瓶內都是可以幫助角質健康的成分
萃取自7種水果的天然酵素
可以活化、代謝、修護、保濕角質
無酒精、無油、無防腐劑
敏感肌完全可以✔️

它的作用跟「刷酸」有點類似
現在很流行用各種酸類來去粉刺痘痘
但酸類就是比較刺激、容易脫皮刺痛
但TAKAMI 角質道小藍瓶有和刷酸一樣的功效
卻超級溫和！完全不會有使用後脫皮問題唷！
產品的PH值親膚、完全不會刺激
它的方法比較像是養好你的角質層
讓角質層越來越健康
皮膚問題像是粉刺、痘痘、顆粒感等等也迎刃而解
重點是超適合敏感肌！
（當然所有膚質都可以用）
 
使用方法就是洗完臉後輕輕拍在臉上
先從滴管取一定量（一定要用滿到刻度的量唷）
再用手掌的溫度按壓
3分鐘充分吸收後再擦下一個產品
 
最讚的是❗️
現在週年慶有小藍瓶超值組！只到10/31 🔥
買2送3！買小藍瓶30ml*2即贈氣墊潔顏乳5g*2+潔顏起泡網！
 
獨家寵粉折扣碼「TAKAMIXCL」
即日起-10/31 23:59 不限金額消費輸入 加碼贈TAKAMI氣墊潔顏乳5g！
 
@takami_tw
#TAKAMI #TAKAMITW #角質道小藍瓶  #角質道肌亮露 #角質道氣墊潔顏乳 #角質道三步驟"
6745,2023-10-26 13:05:10,23,[],"漢江邊看夜景✨
推薦大家去汝夷島
可以看夕陽也可以看夜景
再買碗泡麵吃就覺得很幸福耶🥰🥰🥰
只是要穿多一點
不要跟我一樣感冒了😆"
2730,2023-10-25 13:02:31,29,"['綠茶玻尿酸保濕精華', 'theisle', 'theisleseungsu', 'thegreenteauniverse', 'innisfreetaiwan']","韓國打卡新景點❗️
如果有來韓國玩的人
記得來逛逛✨INNISFREE 聖水洞旗艦店✨
整間店很好拍
店裡有台灣還沒上市的產品
還有咖啡廳
逛街累了可以坐下來休息
可愛的蛋糕和調酒都很好拍
都是用INNISFREE 自由島嶼風格做的

還有快閃店的部分
每個月主題都不一樣
到年底前是「綠茶宇宙」
完成遊戲可以獲得體驗組
還可以印出自己的照片貼紙😍

我覺得韓國人很厲害的地方是
不只場地佈置得可愛
重點是燈光弄得超好
拍照起來變好漂亮

一定要試試他們的 #綠茶玻尿酸保濕精華
改版後又更好用了
保濕又清爽
吸收很快速
早晚都可以擦
也可以讓底妝更服貼
所有膚質都適用
是他們家最必須入手的產品✨

@innisfreetaiwan  @innisfreeofficial

#THEISLE #THEISLESEUNGSU #THEGREENTEAUNIVERSE #innisfreetaiwan"
5979,2023-10-25 04:25:09,31,[],"難得當一回辣妹
結果過了一天
我就感冒了😷
🥲🥲🥲"
-1,2023-10-24 11:33:21,18,"['鉚釘白氣墊', 'valentinobeautytw', '高訂光感氣墊粉餅', '我潮我酷我高調', 'valentinobeauty', 'valentinobeautytw']","VALENTINO BEAUTY全新推出的 #鉚釘白氣墊
它的外表就是我的菜
整體有種仙氣中又帶點帥氣的感覺
 
保濕成分很多擦完以後是很✨水亮偽素顏的妝感✨
還有非常加分的防曬係數
非常適合現在變涼的氣候
喜歡光澤妝感的一定要試試，會愛上漂亮的水感光澤！
 
現在信義A8 和新光三越台中中港店都正在週年慶中～
大家可以趁現在到櫃位看看喔！
也可以官網直接購買喔～
#valentinobeautytw

最近好多精品品牌都開始出美妝品
真的會很好奇到底好不好用🤔
剛好今天可以來試試 VALENTINO BEAUTY的高訂光感氣墊粉餅
首先它的外表就是我的菜
白色的皮革設計搭配鉚釘
整體有種仙氣中又帶點帥氣的感覺
 
再來是它有防曬係數SPF34/ PA++
雖說上妝前還是要擦防曬比較保險
但有防曬係數就是很加分
雙重防曬啊
 
再來，最重要的是它的妝感
這顆擦完以後是很✨水亮偽素顏的妝感✨

因為添加很多保養成分：
佛手柑精萃和維他命E
所以擦起來很像在擦保養品而且可以抗暗沉
光澤感十足
拍一層遮瑕力大概6-7左右
粉超級細緻
完全不會面具厚重感
擦起來就是「天生皮膚好」的偽素顏清透感
適合
👉🏻喜歡自然光澤妝感的人
👉🏻混合偏乾肌到乾肌都適用
👉🏻膚色不均、暗沉的人
 
如果有一些大痘疤的話另外搭配遮瑕
就可以創造出自然無瑕又水亮的妝感💕

現在信義A8 和新光三越台中中港店都正在週年慶中～
大家可以趁現在到櫃位看看喔！
也可以直接官網購買～
#高訂光感氣墊粉餅 #我潮我酷我高調 #valentinobeauty #valentinobeautytw"
5956,2023-10-23 13:52:21,29,[],"這個月第二次來韓國出差
和 @eatzzz7 一起
一樣都是一博迷妹
終於有人懂我😍😍😍"
8153,2023-10-22 11:36:00,56,"['nikeootd', '好動狂歡慶']","最近我身邊的朋友一直嚷嚷：好想談戀愛哦～
我：「你怎麼每到秋冬就想談戀愛？」
友：「因為天氣冷了就想找個人來取暖啊！」
我：「穿厚一點不行嗎？」
（這個直男發言？？）

我身上這件Nike絨毛外套就超厚的啊
像泰迪熊一樣超保暖
就像有人抱著你
就算寒流來單身也沒關係了啦
加上這個秋天楓葉色
真的太可愛了😻

腳上的跑鞋是Nike Revolution 6
超輕超好穿
不只可以穿著運動
逛街走幾萬步也沒問題👌

各大百貨週年慶NIKE門市
指定款式6折起

買更多還有消費滿額禮
滿5,800元，即贈Nike兒童後背包
滿7,200元，即贈Nike旅行袋
滿12,800元，即贈Nike後背包

#Nikeootd #好動狂歡慶"
3328,2023-10-21 13:59:18,7,[],"疫情前曾經去過京都的一家日本茶房
可以一邊喝抹茶
一邊坐在一整片窗前觀賞日式庭園景觀
但是這次去京都時卻發現那間茶房關了
只好在網路上找了這個地方
有美麗的日式庭園景觀
但是喝茶的地方挺小的
抹茶也普普通通
但是楓葉季時應該會很美吧"
3934,2023-10-19 13:06:50,21,"['銀杏活妍刮痧板', '極致夜間奇蹟逆時精萃', '奇蹟小金瓶']","網美的職災
很多人覺得網美的工作就是拿很多公關品、拍拍美照就好
但對我來說，我覺得這個工作比較辛苦的地方是要拿自己的臉當白老鼠
我推薦的東西一定會認真試用過才會接
這也導致我的臉非常忙
每個月都要試好多不同產品在臉上
真的很容易爛臉
（尤其我又是容易長痘的敏感肌🥲）

最心酸的是用到不好用的
拒絕合作沒錢賺以外，臉還爛了
要花很多時間恢復

最喜歡的就像是今天這瓶
Sisley極致夜間奇蹟逆時精萃
真的是一用就非常有感！
效果非常快速而且驚人
晚上擦了以後
隔天起床一直對著鏡子驚嘆聲連連
皮膚變得很透亮而且緊緻
不到一週就能看到效果 真的很誇張
很適合30+以上想要抗老的人
（年輕妹子應該就不需要了😂）

這瓶完全滿足我對貴婦保養品的期待
包裝美 效果快又好 味道也好聞

搭配這支 #銀杏活妍刮痧板 更讓肌膚緊緻超拉提
達到一整個巔峰狀態!!

這瓶夜間精華效果真的快速又明顯
想要快速改善皮膚的人一定要試試💪🏻

#極致夜間奇蹟逆時精萃 #奇蹟小金瓶"
1393,2023-10-18 13:47:37,128,"['lululemon', 'lululemontw', 'findyourwellbeing']","和我最愛的運動服品牌 lululemon 一起去韓國出差
這次去韓國真的可以感覺到他們的社會壓力山大！
我早上8點在飯店吃早餐的時候
隔壁桌就有十幾個穿著西裝的人在開會了！
（我還睡眼惺忪地在吃早餐，形成鮮明的對比😂）

這次特地來到繁忙的首爾
就是為了體驗如何在都市叢林中
仍能找到平靜、保持身心靈的健康
我想這是每個現代人都非常需要的

現在在台北也能體驗這次 Find Your Wellbeing 的活動
有免費的沈浸式體驗
也有需要付費的課程
（一堂一小時，費用350）
時間：10/21、10/22

活動詳情和報名連結在限動哦

@lululemontw 
#lululemon #lululemontw #findyourwellbeing"
4586,2023-10-17 12:53:02,45,"['sabontaiwan', 'metimesabontime', 'sabon磨砂女王']","以前常常被說我不適合長頭髮
說會看起來很老氣
結果現在頭髮留很長
我自己還蠻喜歡的🥰
 
我覺得長髮要好看的關鍵就是髮質要好
而且髮根要有蓬鬆感
所以我一直都很努力照顧好髮質
除了最基本的洗護髮
頭皮護理也很重要❗️
可以試試SABON死海鹽頭皮磨砂膏
死海礦鹽+3種有機植物精萃+芳療精油
溫和去除頭皮角質、洗淨頭皮髒污
洗完後超乾淨
這種乾淨程度用一般的洗髮精無法達到
洗完頭皮會呼吸！
而且髮根會變很蓬鬆
完全不用再花錢去做髮根燙
有三款可以選擇，適合不同需求的人
(薄荷降低出油、薰衣草舒緩敏感、天竺葵活化頭皮)
 
SABON最經典的還有他們的身體磨砂膏
不可能有人還沒用過吧
我每次用完以後都覺得自己從一個粗糙的硬漢變成女人
皮膚變得又滑嫩又香
這次用的白茶香氣是比較清新一點的味道
但我自己還是最喜歡經典PLV的味道

臉部磨砂膏在日本超受歡迎
有薰衣草和薄荷兩種味道
薰衣草味很適合睡前用很放鬆
薄荷的用完以後臉會涼涼的
超爽超適合台灣的炎熱天氣
這個臉部磨砂膏的優點就是可以洗臉+去角質一次完成
很適合懶人
一週用個1-2次就可以獲得柔嫩的皮膚
 
大家可以趁週年慶優惠買來用用看🥰
📍明星三部曲自由配 3件88折
沐浴油500ml+身體磨砂膏600g+身體乳液200ml
 
📍身體磨砂膏600g 加價購$1,760 (原價$2,080)
週年慶期間任一消費即可加購
 
@sabontaiwan
#SABONTAIWAN #MeTimeSabonTime #sabon磨砂女王"
6561,2023-10-17 04:15:42,22,[],"旅行的時候我喜歡去一些冷門景點
人比較少也更自在
京都衹王寺就是其中之一
小小的
但是長滿了青苔
身為重度青苔愛好者
非常喜歡這裡
等到楓葉季時一定更美🥰

上次說的老奶奶餐廳就在這附近
餐廳叫Jurakuan

但這兩處都不是「超美超好吃」、「必去」的地方哦
因為我喜歡的東西好像就是比較平凡一點
我覺得很美的京都腳踏車之旅
也被你們說成南投菜園😂"
6734,2023-10-15 13:53:17,69,[],"最近都手機原圖直出
懶得套濾鏡了
照片是在韓國出差的穿搭照✨"
3684,2023-10-14 13:00:00,224,"['德國ab藍霜', '萬能藍朋友', '藍友回娘家']","滑到這則貼文的人
請準備好你的錢包
因為最低折扣33折的ab 藍霜只有限量25組！
（靠櫃秀出我的IG貼文才有）

✨查理寵粉組✨
Ab 藍霜7ml x3 =1499元
（原價4515）

✨藍霜熟客組✨
買ab 藍霜50ml，送
AB 乳霜面膜 7ml+ 亮眼精萃 3ml+ AB 經典藍旅行用化妝包
10040元（原價12954）
10/16前還可以再折1000！

✨只要買藍霜正貨就送超美限量花禮✨

從幾年前德國ab 藍霜剛進台灣時
我就愛上這個牌子
絕對是我用過最愛保養品前3名！
效果超超超讚
除了肌膚保濕、還能抗老
用完以後看起來睡很飽、皮膚緊緻有光澤
就兩個字：回春！

我最愛的是The rich cream
真的可以一瓶搞定
睡前擦這瓶就夠了
沒有用過的人可以買小瓶的試試
用過以後就了解為什麼好萊塢明星都愛這個牌子
The rich cream還升級成vegan純素保養品
愛動物的人也可以用

10/23起可以到Ab官網或電話預約15分鐘的體驗療程
面膜—精華—ab藍霜，搭配刮痧板
感受一下ab產品的好

週年慶到11/12，所有單品9折，還有組合優惠哦

本篇還有抽獎
@一位好友，留言為什麼你想試ab
可以得到德國 AB 子彈金萃 7ml + 亮眼精萃 3ml
（限量3名）

櫃位資訊
新光三越A4 2樓
電話02-2723-8583

@AugustinusBaderTW 
#德國AB藍霜 #萬能藍朋友 #藍友回娘家"
2064,2023-10-13 13:01:48,27,"['ysl午夜粉底', 'ysl皮革氣墊', 'ysl午夜粉底', 'ysl皮革氣墊', '全天持妝細膩遮瑕', '頂級柔霧光', 'yslbeautytw']","從居家宅女變成好看的女生
只差一個YSL氣墊的距離
用氣墊拍拍拍 一下就變身了
一臉拍氣墊 一臉拍粉底液
比較一下有什麼不同
結果發現妝效差好多！

#YSL午夜粉底 那邊就是柔霧感更偏霧面一點、很控油
遮瑕力大概8.5成-9成左右
粉質很細緻
上到臉上不會有厚重面具感
適合混合肌、混合偏油肌

氣墊這邊竟然透出好美的光澤感
因為 #YSL皮革氣墊 加了78%的天然保養成分
玻尿酸、維他命B3、聚谷氨酸
可以長時間維持水潤保濕 讓皮膚透出超美光澤感
遮瑕力也很讚 大概8成左右
混合偏乾肌用剛剛好！
就算跑跳一整天也不用擔心斑駁暗沉
喜歡到直接帶出國用了💕

即日起只要購買任2品項含午夜粉底 or氣墊正貨(不含工具類)
即可獲得迷你皮革氣墊5g乙份，
超可愛寶寶版皮革氣墊
數量有限，兌換要快

#YSL午夜粉底 #YSL皮革氣墊 #全天持妝細膩遮瑕 #頂級柔霧光 #YSLBEAUTYTW"
8203,2023-10-12 14:02:35,60,[],"去一趟韓國肚子就變大了
再加上牛仔褲的效果
看起來褲子真的爆開了🤣🤣"
13434,2023-10-10 14:13:21,31,[],"昨天和J單車遊京都
意外去到80歲老奶奶一人經營的店
一開始看門口，感覺已經荒廢了
沒想到還在營業中😲
點了烏龍麵
真的好好吃！
很有溫度很家常的味道😋

吃的時候讓我想到日本影集絕味之旅
感覺吃的這一次
有可能就是最後一次了
特別珍惜

旅行就是這麼一回事
即使舊地重遊
發生過的事，再也不會重複了
只留在記憶中
也許這就是一期一會吧？

Photo by @jonas.tjd"
11163,2023-10-09 15:21:15,34,[],"今天J公主生日
騎著腳踏車在京都探險
去了很多地方
跟你一起玩，這個世界才更好玩🥰
（好爛的告白）
（我盡力了🤣）

Happy birthday @jonas.tjd"
7993,2023-10-07 12:50:35,60,[],"來宇治喝抹茶🍵
建議要來中村藤吉的人
一到宇治就先來拿號碼牌
（我今天拿到的要等3小時）
這中間就去吃飯、去平等院、宇治神社晃晃
時間到了再來喝茶

不知道有沒有人可以推薦比中村藤吉更好喝的抹茶？
我心目中，中村藤吉已經是天花板了"
-1,2023-10-06 12:59:13,3,"['肌研', '光透潤', 'hadalabo']","我有時候滑手機看到女明星的素顏
真的會嚇到吃手手
怎麼素顏皮膚比我化妝還好
完全沒有暗沉也沒有痘痘！
真的會被女明星的素顏逼死
每次這種時候我就會馬上衝去拿面膜來敷
死馬當活馬醫
輸人不輸陣
身為面膜富翁
我的片狀面膜有2大類
👉🏻見前男友+大場合前專用
這種面膜就是要效果快又好
但貴桑桑
一片幾百元跑不掉
👉🏻日常保養用
這類面膜就是要保濕、穩定、又不能太貴
畢竟一週可是要敷好幾次，太貴我會心痛

肌研的光透潤面膜就是這系列必收的選手
之前也推薦過 真心的愛
全系列都很溫和
無酒精、無香料、無礦物油、無色素
敏感肌友好
連打完雷射皮秒也能用
這系列的面膜全新升級
不只面膜布料更柔軟更服貼
而且還添加高濃度2倍超級玻尿酸！
乾肌的我最推薦金色款極致水潤
因為它最保濕
添加5種不同玻尿酸+藍藻精華+賽絡美
敷完以後皮膚變得很保濕又很亮
隔天上妝更服貼
非常適合做為平常穩膚、保濕的面膜

想要美白的人也可以試試深藍色款的
添加了20倍傳明酸、菸鹼醯胺、甘草精華等美白成分
曬黑以後可以敷這款✨

大家可以入手這款面膜哦
#肌研 #光透潤 #HadaLabo"
15163,2023-10-05 14:24:27,97,[],"今天的我，被日本人救贖了！
今天從台北飛京都
剛到京都的飯店
就發現我的手機不見了⋯⋯
沒錯，又不見了！
兩年前我把手機忘在機場
這次我把手機忘在計程車上🫠
發現的時候計程車司機早就開走了🥲

我在飯店跟櫃檯人員反應的時候
腦子一片空白
接下來還要去韓國出差該怎麼辦啊啊啊
結果過不到10分鐘
他們大廳人員滿臉笑容地說：
剛剛計程車司機開車幫我把手機送回來了！

我馬上問司機還在不在，我要去跟他下跪！真的太感謝他了！

但飯店人員說他送回手機就走了

嗚，真的很謝謝司機，完全不求回報，我連一聲謝謝也沒機會說🥹

J：「如果在瑞典，你的手機絕對找不回來。」

感謝好心的日本司機🥹"
13500,2023-10-04 13:35:21,150,[],"昨天和我表妹講電話，聊到生活越來越貴這件事，竟然可以聊40分鐘！
妹：「以前早上吃一個45元的飯糰可以飽到中午，現在大概九點就餓了。」

我：「我也是！以前一個便當吃不完，現在吃光光還覺得沒飽……」

：「停車費也是，以前百貨公司一小時100，現在120。」

：「我朋友在公館停車位一個月八千。」

：「連瑞典也變很貴，以前一盒奶油120元，現在一盒200。」

：「J爸媽連報紙也不訂了，去他阿嬤家拿昨天的報紙看😂」

諸如此類的對話持續了40分鐘
你們也有感覺到通膨嗎？"
2979,2023-10-03 13:38:31,45,"['50香檳瑰粉比較高調一點', '11晨曦暖杏', '吸油小圓餅', '亞曼尼高訂妝容', '紅毯級水慕斯', '亞曼尼吸油小圓餅', '絲柔聚光腮紅', '我的亞曼尼']","我最近才解鎖「刮棒+粉撲」這個上妝方式
本來覺得只是噱頭
沒想到真的有差！
用刮棒上妝，粉底的量更均勻、更薄透
再用海綿拍一拍，底妝又薄又貼
尤其是專櫃的粉底液
用刮棒比較省用量
像我一樣小氣巴拉的人一定要買一支
 
今天搭配的粉底是GA超持妝絲絨水慕斯粉底
用這樣的上妝方式
讓這瓶粉底妝感又更高級了！
是霧面的妝感但不會太乾
遮瑕力大概八成左右
不會有厚重面具感
我覺得這瓶最優秀的是上完妝的薄透質感
真的很像高訂時裝那樣優雅
 
因為亞曼尼先生的理念是
「強調原有的優點，並非偽裝」
所以它的粉底遮瑕力剛剛好
不會厚重到畫完妝你老媽認不出你是誰
一切都是剛剛好的優雅
 
就像GA輕透亮絲柔聚光腮紅
我試了明星色號50號和11號
#50香檳瑰粉比較高調一點，因為有亮片
像是腮紅兼打亮的效果
我更喜歡 #11晨曦暖杏
低調優雅的杏桃裸色
擦上去整個人多了一份讀很多書的知性氣質
 
平常包包裡也可以帶著超持妝絲絨控油蜜粉餅
 #吸油小圓餅 方便隨時補妝
這個蜜粉適合臉上出油後再補妝
臉上的油光吸掉、毛孔隱形
而且兩面粉撲材質不一樣
可以先用黑色面加強局部遮瑕
再用白色面全臉拋光
 
有興趣的人可以試試
現在週年慶買底妝＋腮紅
就會送水慕斯粉底5ml+奢華絲絨訂製唇膏精巧版喔
 
#亞曼尼高訂妝容 #紅毯級水慕斯 #亞曼尼吸油小圓餅 #絲柔聚光腮紅 #我的亞曼尼"
11351,2023-10-01 13:51:35,85,[],"搬家地獄終於來到尾聲
今天帶著兩隻喵喵入住新家了💕
奇怪的是小黑來到新家後竟然一直對臭寶哈氣🤔

Ps. 解釋一下我目前的情形，預計12月搬去瑞典，但租屋處合約已到期，所以要搬到短租房住兩個月"
